,tic,date,close,open,high,low,prev_close,adjfactor,turnover,volume,adjcp,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,prev_adjfactor,open_r,high_r,low_r,close_r,turnover_r,volume_r
3247,600111.SH,2021-05-14,20.15,20.14,20.39,19.51,20.15,19.63886581,1872190214.0,93994812.0,395.7231461,0.4287741293715374,0.0405386057276737,0.0770158371401123,0.5152217107,0.4945628398249717,0.0012072703721241,0.0433612019022832,0.0454297791534149,19.63886581,0.5134742476608745,0.5245954712587422,0.3667501477572992,0.4746432941774795,0.593566331125165,0.5502128961438288
3247,600196.SH,2021-05-14,70.3,66.5,73.16,65.23,66.51,14.20375723,10362704808.0,146692960.0,998.5241333,0.7004565973450355,0.1330748385839939,0.1156987271939261,0.7286849753,0.594158592699966,0.7487467991569989,0.108068315373983,0.1050183358173362,14.20375723,0.5151602904966659,0.896692764843152,0.4301971183748385,0.7215813142931863,0.7869875929605044,0.6015886099312477
3247,600276.SH,2021-05-14,83.83,82.31,84.2,81.41,81.73,53.37844336,2898254768.0,34737829.0,4474.714907,0.3347784267471232,0.1617139994820381,0.2219677786322978,0.4438493914,0.4817146288399724,0.1063382103564024,0.1916611465424982,0.2110531226468038,53.37844336,0.5503482463744729,0.604553619433129,0.5068108585689626,0.5876860204953828,0.6428771849166193,0.5955046959077192
3247,600309.SH,2021-05-14,103.4,99.76,103.46,99.41,99.75,38.42928445,2615018211.0,25775097.0,3973.588012,0.3339771693494398,0.2149135097939996,0.2703043781193181,0.4710959188,0.4393200362499748,0.2310720812650348,0.2396678670444767,0.264340154587028,38.42928445,0.5163813732407149,0.6346233447694427,0.5093235469918285,0.6347753359681138,0.6312650154946432,0.5436538070184748
3247,600346.SH,2021-05-14,27.67,27.55,27.74,27.0,27.4,9.94919602,652777790.0,23747222.0,275.2942539,0.3770299920374192,0.0597685452636221,0.0971774713234771,0.4307551618,0.4023331416999769,0.3172724856891177,0.0649092900807299,0.0748113453542882,9.94919602,0.5424941100461772,0.5267895678218202,0.4535454732865335,0.5183358697869654,0.4752802710608478,0.5440860873230495
3247,600436.SH,2021-05-14,373.58,350.01,376.63,350.0,348.19,6.54100014,2770353793.0,7546298.0,2443.586832,0.9858314190015656,0.6971506198569519,0.7639126112934091,0.6332878223,0.5913823852499661,0.4445365080020653,0.738701811057303,0.7308726990610837,6.54100014,0.5412949782306009,0.8218706822990304,0.5518009257115275,0.7882595516258601,0.637780269536426,0.6151517077744951
3247,600438.SH,2021-05-14,37.4,37.38,37.69,36.1,37.59,10.93068644,2250198940.0,60835543.0,408.8076729,0.464195057248819,0.073743058860712,0.1055032825282512,0.5278971859,0.5575464670499681,0.1532544427078403,0.0754489759148682,0.0841185934990685,10.93068644,0.4885962959196223,0.4836497755146411,0.3264024260596779,0.4520641926270645,0.6143072123725011,0.571149865583534
3247,600519.SH,2021-05-14,2009.85,1982.0,2030.5,1976.0,1971.5,7.61053482,7150302044.0,3561129.0,15296.03341,0.0,1.0,1.0,0.4893113178,0.4788185992799726,0.0107462811389303,1.0,1.0,7.61053482,0.5417741535981043,0.6032766965000044,0.5374514983257997,0.5604861009396316,0.7449854077017394,0.5964945845358061
3247,600570.SH,2021-05-14,87.29,83.88,87.57,83.42,84.1,24.39813235,866975145.0,10085461.0,2129.712973,0.4147386005648434,0.1789762232507118,0.2239178361701735,0.4881444628,0.5014591957339714,0.01742923458563,0.1930953131385266,0.2048718741006314,24.39813235,0.5031302624540707,0.6520738224602486,0.4860865543554774,0.6405297077706668,0.5070164577884837,0.6242346415041415
3247,600585.SH,2021-05-14,49.83,49.0,49.89,49.0,49.0,4.75081451,1015201434.0,20465608.0,236.733087,0.3956808398184597,0.0957265397032658,0.148343829873212,0.4609032309999999,0.4644853326199734,0.0614275700890919,0.1116120850175155,0.1185981371746639,4.75081451,0.5158929310634822,0.552060346981523,0.5261893630286418,0.5494869480149182,0.5247143747021438,0.5929981049661153
3247,600588.SH,2021-05-14,31.85,31.51,31.94,31.2,31.24,55.10511401,440964859.0,13930170.0,1755.097881,0.3684075226693228,0.0706642947407586,0.1051883957662026,0.4054410709,0.4235289642999758,0.4998139256862374,0.0764628877775289,0.0807284581365646,55.10511401,0.5578233246503276,0.5706060162602806,0.5198604748283878,0.5608097626681761,0.4316433663745064,0.5541712110230328
3247,600690.SH,2021-05-14,28.8,28.74,29.08,28.08,28.5,37.79947959,1269307271.0,44395825.0,1088.625012,0.3939587915252374,0.0641766690525782,0.1008838532000163,0.4281161326,0.3855451921999779,0.3352606495578793,0.0694987746705431,0.0701575247601729,37.79947959,0.5567521809697908,0.5616297436252553,0.4528521338257275,0.5213012890384564,0.5498085042124711,0.5262943353192173
3247,600809.SH,2021-05-14,434.66,428.77,445.99,422.0,425.06,4.42643201,2138346329.0,4894809.0,1923.992937,0.9999999999999998,0.8610285614948043,0.8413240077453141,0.6183734819,0.5696144185499674,0.3814168229064185,0.8599350792214345,0.8355710847906459,4.42643201,0.558235915420223,0.6861120063163585,0.4904999555391908,0.5741581044506394,0.6085553241545637,0.5803117878989472
3247,600837.SH,2021-05-14,11.63,11.15,11.66,11.09,11.11,23.00316371,1569621941.0,137411981.0,267.5267939,0.4161286844006634,0.0198225140633067,0.0571976467120428,0.5281768836,0.6262254901999642,0.3347458008430599,0.022527168132405,0.0243877494225764,23.00316371,0.5334039534596715,0.6872372760447104,0.5172890084096948,0.6784620077911355,0.5737055724837067,0.7054693653847
3247,600887.SH,2021-05-14,39.27,39.0,39.6,38.41,38.77,75.67556114,2454332589.0,62678121.0,2971.779286,0.3969918979493514,0.0776925216591292,0.1214789703238997,0.4724643327,0.470576226749973,0.0454684242115324,0.0877295007180329,0.0934050095155694,75.67556114,0.5447128804687446,0.566247958636751,0.4801073916124177,0.5317404090472724,0.6241064599111946,0.5947684168798034
3247,601088.SH,2021-05-14,19.96,20.18,20.38,19.86,20.19,1.81771731,773054007.0,38572771.0,36.28163751,0.4296575715305878,0.0379501064150197,0.077018549958026,0.5404845381,0.5283663704699698,0.1119998378167123,0.0425169063492968,0.0422711556513536,1.81771731,0.5134790396420345,0.5135662451766503,0.444784299125415,0.4235925009905092,0.4941790277552397,0.5703450181495149
3247,601166.SH,2021-05-14,22.97,22.71,23.03,22.33,22.58,4.31399217,2198877459.0,96800537.0,99.09240014,0.4128417648440313,0.0421899948908203,0.0813754322109099,0.5139590670999999,0.5172667516899704,0.1699033418570299,0.0483368664946368,0.0528027831026377,4.31399217,0.5438646017728482,0.5597865170402766,0.4711932976418079,0.5509464145268758,0.6117042559972788,0.5831647153440758
3247,601318.SH,2021-05-14,71.18,69.4,71.18,69.04,69.14,2.52001277,5771742191.0,81877185.0,179.374509,0.3103569234965536,0.1480945222087878,0.1944016411855799,0.3827055081,0.4482681008499743,0.3827901104798363,0.1674976351974625,0.1834387505010521,2.52001277,0.5341812963235628,0.6014533605923883,0.519039707193599,0.6042109633449722,0.7207505878996484,0.60714450772579
3247,601398.SH,2021-05-14,5.28,5.24,5.28,5.21,5.24,1.87592883,813767333.0,155000539.0,9.904904222,0.4138530448057625,0.0084234812963977,0.0441466027186283,0.4881189488999999,0.471712645289973,0.147552769184152,0.0096757026720211,0.0100725343543543,1.87592883,0.5158929310634822,0.5057102241481153,0.49782739612553,0.5085278516221001,0.4999232111600837,0.5725738527024963
3247,601601.SH,2021-05-14,33.92,32.2,34.1,32.19,32.16,1.33239433,1899316662.0,56895938.0,45.19481567,0.3640247014045139,0.0654101583823652,0.107791419155842,0.4430407773,0.4748762015749728,0.1170149364538007,0.0759676686863173,0.0870936583754502,1.33239433,0.5219494096753658,0.7329617657062235,0.5307951409609646,0.7120542846575941,0.5951879729226668,0.6422526382226614
3247,601628.SH,2021-05-14,35.45,32.54,35.58,32.42,32.52,1.22617355,1680389969.0,48742898.0,43.46785235,0.436554777384332,0.0645971629109635,0.1022525188237669,0.5653548585,0.6140639537499649,0.4105648598372254,0.0701234776525761,0.0740055740428753,1.22617355,0.5188885878424271,0.8727585298790782,0.5109762437410073,0.8590359095311474,0.5813862175074351,0.7142906025693951
3247,601857.SH,2021-05-14,4.65,4.64,4.68,4.58,4.69,1.39221501,939816647.0,203216228.0,6.473799797,0.4202182006846089,0.006938462327395,0.0414711615144289,0.6370637164,0.5999999999999657,0.4760486716744303,0.0073396921278428,0.0076418564310494,1.39221501,0.4636690991383578,0.4622876665090976,0.408952681573886,0.4364777684143282,0.5160589169743379,0.5668324255731116
3247,601919.SH,2021-05-14,19.08,19.1,19.43,18.71,19.01,1.04288,3177007643.0,166954735.0,19.8981504,0.4825587359724631,0.0387829048804883,0.0630338450357263,0.6247108613000001,0.5501825557999686,0.4468086722980801,0.0346312616842732,0.0304683748127367,1.04288,0.5389063183300441,0.569238518678973,0.4476135452220688,0.4910206188988259,0.6532499941875027,0.5526002965759762
3248,600010.SH,2021-05-17,1.68,1.68,1.71,1.64,1.69,8.39390276,1371986969.0,822075527.0,14.10175664,0.4175860555207172,0.0014121637192083,0.0353118881865658,0.5368293728,0.5353957943399693,0.2438450484800251,0.0011782276841437,0.0012511073467397,8.39390276,0.4869763062415675,0.5242590518245636,0.3778390078600276,0.4481993121987486,0.55855781292446,0.560405244399793
3248,600028.SH,2021-05-17,4.42,4.42,4.45,4.4,4.39,3.3048626,536733145.0,121190553.0,14.60749269,0.417113513420706,0.0066067636641451,0.0419307021073121,0.5323797748,0.5393835616449691,0.1498310239898058,0.0074063271118358,0.0077554505326777,3.3048626,0.5490765108383405,0.5323292257888727,0.5374287189948488,0.5049893664096408,0.4534670592697952,0.5680737427918591
3248,600030.SH,2021-05-17,24.89,25.0,25.05,24.58,25.44,5.56775365,5282182312.0,212858427.0,138.5813883,0.4211923527413058,0.0458382022780168,0.085741149300887,0.5084632761000001,0.6064981949499653,0.2947109348823377,0.0515020282626984,0.0550691622910664,5.56775365,0.4308839498200229,0.4029240030355528,0.3563150424314946,0.3772546069276146,0.7107239846317965,0.5310700100992473
3248,600031.SH,2021-05-17,29.87,29.1,30.3,28.67,29.08,48.25649106,6088054537.0,206058187.0,1441.421388,0.3476530434909464,0.0628255183503886,0.0986533526733577,0.4207461228999999,0.452676838924974,0.2505873647506748,0.0696911074522914,0.0815468073336351,48.25649106,0.5192428366123643,0.6550394694778234,0.4560487855724874,0.5940764030417751,0.7267869628183719,0.5649865056688749
3248,600036.SH,2021-05-17,55.65,55.0,56.49,54.65,54.98,5.06077065,2933378115.0,52668425.0,281.6318867,0.4544236606622887,0.1052997717641395,0.1508850229627527,0.5898112817,0.5866184545499665,0.5192270963102695,0.115838106054146,0.1207249803490066,5.06077065,0.5176650502192134,0.5926061919368196,0.4964510696255779,0.5286145691305844,0.6442376596466766,0.559954835448784
3248,600048.SH,2021-05-17,13.67,13.58,13.75,13.51,13.63,21.65785459,558256091.0,40865789.0,296.0628722,0.4056591141612792,0.0259650540261918,0.0639669249854759,0.4160649875,0.4313460625999753,0.2723749946326177,0.0294943101174783,0.0316605232828207,21.65785459,0.4979861216792925,0.5108865579148529,0.4825071703851244,0.4877005867937907,0.4578427969002471,0.5612293676236422
3248,600104.SH,2021-05-17,20.58,20.37,20.77,20.18,20.37,9.73485481,846376544.0,41186736.0,200.343312,0.4171224368744014,0.0382958790999673,0.0780693738635146,0.4956849493,0.559498693199968,0.3001853705463906,0.0431840134201066,0.0455783555206064,9.73485481,0.5158929310634822,0.5585080275490129,0.4798984142485661,0.5203441825531876,0.5043228269425393,0.5813749617455234
3248,600111.SH,2021-05-17,20.58,20.09,20.58,19.9,20.15,19.63886581,1743712107.0,85847538.0,404.1678584,0.4272365841215458,0.0403576145208098,0.0776320414898083,0.5271061227,0.5092886512299709,0.0258886454238197,0.0434157214352606,0.0455272578203249,19.63886581,0.5013627931281928,0.5659495693264045,0.4645194537868788,0.5687294306476812,0.5855539027837086,0.5602596562366262
3248,600196.SH,2021-05-17,69.71,72.49,72.49,67.34,70.3,14.20375723,7605548032.0,109459368.0,990.1439165,0.7178594499844254,0.1370785925584683,0.1176034323929918,0.7195709836,0.5842243287499667,0.7487467991569989,0.1103778233757377,0.1059094009534514,14.20375723,0.6653638102437837,0.6085798753140308,0.313696579180357,0.437089745610338,0.7519709083083942,0.5436711690135045
3248,600276.SH,2021-05-17,85.38,84.4,86.65,84.36,83.83,53.37844336,3070196388.0,35822871.0,4557.451494,0.3503353741130427,0.161638637729541,0.2220279169483556,0.46170341,0.5025811939914713,0.0281416044494395,0.1910387152076726,0.2100956305026809,53.37844336,0.5489108178097505,0.6193217640758687,0.5573213840001465,0.5562777094825289,0.6493867547801856,0.5702269566202695
3248,600309.SH,2021-05-17,108.97,101.82,109.66,101.8,103.4,38.42928445,3798963811.0,35171093.0,4187.639127,0.3555642043689261,0.2154228656186526,0.270545757227219,0.5048501535,0.5057225566499711,0.0148509493151364,0.2394952218567149,0.2632230805761083,38.42928445,0.4408651352643368,0.7338792011639989,0.4491555120048706,0.7084285418950527,0.6734534775281217,0.5932203058866827
3248,600346.SH,2021-05-17,28.82,27.87,28.96,27.7,27.67,9.94919602,848615925.0,29730741.0,286.7358293,0.379310664044088,0.0597722910926005,0.0970343607369725,0.4557675024,0.4523966165399741,0.1616576532070851,0.0648047943091898,0.074193849402208,9.94919602,0.550984454087457,0.6749681060075494,0.5315421142752932,0.6560869284129258,0.5046187877261299,0.5861507811644457
